Production_test,Production_predicted
36349,36689.939772604295
9106,11921.94036718757
43400,43548.89347910223
48788,48652.00971096928
3835,22655.761007738834
45519,45738.248253747144
25799,25681.29697289518
41872,34949.216412922404
2979,8526.020629737697
0,24989.057257348388
57110,57036.66271768732
7352,6919.351057490296
7436,34949.216412922404
11808,12050.184263703828
50765,50758.19954211538
9661,15941.57911932235
40124,39152.13749675235
26456,20889.983539102406
57645,57422.04083665475
12557,12507.353307473299
26456,15601.451019119706
47241,47446.58604546518
26456,27297.573350407372
33108,29510.953274133877
31955,24391.18396025676
219,24391.18396025676
2646,15159.640033443035
14538,18403.80294381036
16702,19114.61776517616
58773,58948.507796020625
11513,11577.089910696894
26456,26309.658833715
27631,27712.182117948993
10670,15632.615073072235
0,22.97738199523534
37568,29606.064361412617
8280,15838.285497871742
7263,7644.688650618337
33579,35225.51280822559
55157,54878.97262849805
14394,14501.087198904856
3216,27340.11015128449
59367,27332.882951000418
30745,31021.021178135168
20956,33917.8005694232
1789,24428.22172012338
428,26869.539737653733
28857,26309.658833715
26456,26353.22216295211
32914,32800.929833129085
26456,24235.52124460467
25312,26309.658833715
25814,25434.400671612173
6903,6839.420951442417
1816,2024.9409290345395
3,53.76294268446145
43818,26902.138084407143
2214,18779.5906381044
35854,35835.369213677026
37013,37215.76687135717
2884,2896.244772697572
18763,29573.466014659214
7833,7215.650615153492
30894,30784.01710039289
28245,28119.639778614965
48922,35013.86849528996
47493,47699.14302510509
10970,20889.983539102406
35282,35201.013808512704
26434,26287.467472552107
0,2391.9011012847086
32920,32265.224448070574
22877,27267.707780418736
26456,24391.18396025676
14093,14894.882462013216
43883,43745.89361236025
7530,9841.49203671207
61525,61318.652738337085
52353,26902.138084407143
26456,26450.708782940615
47841,47950.0352046511
43555,27340.11015128449
19975,37462.809544166324
792,7602.6426741370615
39405,37174.91119724054
1533,15910.415065369823
4381,21356.764689615018
15128,27735.2716501951
58100,58032.1194688113
26456,26426.071098639673
20942,27340.11015128449
14476,14858.266871052994
61723,61675.68735295465
40333,40187.66037063222
17977,26902.138084407143
3199,26309.658833715
38066,38892.54797634034
21339,32408.565806256403
37174,37206.66219610204
239,20889.983539102406
27527,28015.97073553429
26456,27302.401808151466
34720,34748.04761984413
8364,8542.2803949934
2831,2965.895339160051
2004,2098.4837761732065
16726,16927.268551954865
62210,62119.063135447585
17780,20398.70975893186
1266,988.2863808405522
30323,26345.954298904053
44800,44691.21016812113
26456,26450.708782940615
0,16564.267304830915
18948,26773.002047061684
27287,27355.80650523562
48928,48748.76961336573
60062,26869.539737653733
25297,24391.18396025676
4274,4619.060174522923
36498,36772.159452696455
599,16564.267304830915
17246,17032.850049882614
27246,27859.13856900965
43709,43828.01878543963
18513,24391.18396025676
42049,42286.659076418335
11021,11559.230198123254
31105,25487.009734411004
34267,34581.426404969956
3722,3643.4414331024855
0,1046.550516147649
16212,19394.94348400213
42326,42082.85665612672
47057,46883.30020571024
12483,16054.723583656461
4893,26244.517696626135
0,25.94004758233477
26456,22623.162660985432
2993,3230.0379515214536
26456,26914.051996287297
15322,14691.597812720001
52199,52381.827812603
26456,24235.52124460467
34784,26305.185962793348
31588,31743.405380097964
0,24428.22172012338
25894,21951.338472712207
27270,16064.785529074848
32647,24251.280727336
49449,49614.10416394184
0,276.835747622955
15482,15012.359793760326
0,177.80538736281767
9047,9058.68530343255
28936,24391.18396025676
7619,13886.424758546265
42895,42636.51578091573
42433,42756.05882642733
35249,43494.24412651878
58280,58008.230812314665
13416,14641.447086646549
9444,9639.02563830864
45559,16177.61786662794
32067,33070.56200555661
7694,24428.22172012338
43741,43685.5423949714
28117,16874.01837188765
35850,27535.70386649012
26456,15601.451019119706
32706,32214.860543434937
9866,26792.04028830892
29224,27340.11015128449
46700,46736.485950182556
30,22623.162660985432
46936,46888.489752340356
9792,26792.04028830892
5486,20889.983539102406
44163,44070.41596257091
26456,26393.472751886267
25429,24448.3646753687
32158,32011.601174521827
8225,8274.93101576323
59227,32441.164153009806
60787,50218.44872265019
9810,26211.919349872725
26456,26248.651866731994
52402,30895.762572441614
30494,24391.18396025676
27772,15601.451019119706
55019,54579.15229786937
8803,8696.030063669836
14997,15380.03077977146
11019,24428.22172012338
21925,20437.599761522666
19231,19077.692902914143
1612,1696.5109191052618
25983,30111.13272085171
7591,26927.638395047965
36034,35821.269641311665
18058,30356.05410467417
805,10292.473933207088
26456,16564.267304830915
8511,27097.813984819375
1740,22921.139429677267
26456,27340.11015128449
53490,20889.983539102406
36215,27418.90825230168
60522,60591.97243344048
58892,58924.28776248276
8315,8077.959359865045
7614,15916.255179444586
30099,26723.891319756873
25370,25312.813726307577
55499,49522.72132135297
42841,42836.27003103666
7152,26309.658833715
43024,42958.336132334676
52968,52467.76065094467
31430,30289.688180186276
50021,50422.31130287011
15276,15318.002997230747
6028,31153.021206697063
31724,31489.998926560096
14033,14372.149014267918
45944,45826.585285340436
28469,28792.780500611458
56907,57075.914682030205
15813,26309.658833715
39845,39380.67274441136
26456,27340.11015128449
14583,15620.550817487976
5932,26309.658833715
51321,50527.141813222144
4166,3920.208177841855
28523,26792.04028830892
20613,20821.082692854718
60887,60993.50442195925
0,356.5104052135564
13359,9807.65945997302
30451,30853.906230588273
27864,16384.387032215305
23669,23591.236161041707
19333,27427.26801076666
5001,5065.833306114556
49861,50199.73329971845
53949,53951.889434928686
3697,15416.95479383022
26456,24391.18396025676
2284,22623.162660985432
26456,15601.451019119706
26456,27340.11015128449
24363,15601.451019119706
26456,22623.162660985432
26456,27340.11015128449
6042,5655.923791847393
50102,50161.51343701794
379,15632.615073072235
55276,55294.95845924432
14540,26309.658833715
32353,24391.18396025676
21728,21049.503958011508
0,54.506181376194434
5455,15601.451019119706
26456,26450.708782940615
26456,27031.66098054332
46062,45820.86094240857
30494,30804.354821095887
591,15416.95479383022
48090,48256.68990361378
54691,54569.97978504886
3589,3593.6609215688313
18307,20523.495252816487
16157,16705.089615578054
19684,19402.64013855736
46675,30987.49781717088
55719,55882.87251433074
0,29.698299215723875
16483,17952.481781390277
58476,58427.135505069346
32637,15601.451019119706
26456,24235.52124460467
5243,15601.451019119706
27429,25554.74427252305
33295,24391.18396025676
26456,24235.52124460467
53030,52776.0054349754
41,9741.379195273228
16756,16564.267304830915
4989,5184.611063024015
14404,14260.306723846015
49106,49170.20861589027
35175,34907.85606013544
55795,55871.4246922177
17221,15200.795293126133
15999,15777.513833597932
15387,15492.360345052382
44255,44294.22103715534
41807,35996.7853004405
31226,31416.91196077315
48441,48202.02900242746
47037,46560.99964693599
21155,21718.288139787568
26145,25823.068050279897
43468,27728.958156805733
18140,22953.737776430673
34608,19363.03871972555
46222,46242.55360439171
61359,50869.06775558357
10160,9390.581843727974
25450,26381.01269283107
39440,40533.85122890837
11808,11971.024115694992
42213,31753.731254953527
57119,56965.41599104301
0,255.8437210546018
13392,16564.267304830915
50822,50728.98690482358
2050,16384.387032215305
25793,24030.742369893982
42760,42191.33823142676
55934,16064.785529074848
49080,49314.658312165535
40280,26342.2571804684
55897,27286.244207602056
17482,17434.84697324358
55506,55229.11587458277
58485,58725.58030885911
35696,37190.96033023681
59027,16098.249251114206
12770,15601.451019119706
37963,37613.722256926296
60592,26869.539737653733
42344,42057.82621333086
11302,11590.513823267951
24710,17713.136532293734
26456,27340.11015128449
8719,24391.18396025676
14962,16067.085197161678
17975,16696.81556850645
26456,15632.615073072235
26456,24428.22172012338
18269,17964.220095129243
33849,24102.672717404035
33624,33846.90658135075
26456,24428.22172012338
53335,53480.18289729231
26449,27184.961718307528
44068,26805.81889063526
4758,15632.615073072235
60729,40062.43307357736
42749,35013.86849528996
21013,16564.267304830915
31134,33815.81175687045
61356,61429.876304623074
6645,20889.983539102406
17503,17377.07845342508
1395,1291.3257544171095
26456,24235.52124460467
26456,24391.18396025676
0,124.15056771555828
12474,12099.406891777906
47013,43252.944520747056
53155,53091.48633186053
16926,22723.9712921464
14482,14401.576629902118
26456,26824.638635062325
53496,16619.010531262236
38193,37663.59741233716
0,27340.11015128449
39263,39108.80131556222
2383,15601.451019119706
37087,37006.76344811989
42610,42764.59568134249
58792,58601.704873062765
33060,27022.09193312029
37543,37974.50758986989
18468,18269.474770761437
11132,10629.092980786003
58003,36117.54877642319
41165,40744.27767168461
22339,21289.224533749522
44448,44503.943977448456
28057,21289.224533749522
26456,26426.071098639673
53636,54179.71405981881
38680,38858.8142050695
42264,42109.39999669431
35770,35626.94080621435
22505,15947.419233397115
18760,26309.658833715
26456,20889.983539102406
12256,26309.658833715
61963,44011.30836171311
10806,10927.435004508896
7467,7133.7638979388
48316,47840.35743709184
17393,20076.947187737518
26456,24235.52124460467
38228,38296.75671862118
25118,24608.65731233089
37146,37563.04647011162
55612,55353.320892373944
56465,35098.81933416293
21866,23177.981134153757
35220,27340.11015128449
29152,28530.879149041415
44483,44439.04401858634
53424,49923.33177956181
33425,27095.131407296736
6662,15601.451019119706
20465,20869.82325734067
16700,19531.634358099647
22856,23135.66394915528
0,26805.81889063526
12214,10374.836718294806
26456,15916.255179444586
14476,14141.232894965191
29348,24661.30666338475
28119,28066.047003683267
28665,28590.439997291014
6117,15239.821448520659
27802,25506.708072364294
1793,16874.01837188765
53293,53340.593503559736
3548,4171.750021547977
1036,899.0987798606843
6698,6706.009113474849
26456,27372.708498037897
24311,24192.887973173005
26456,26305.185962793348
21409,19531.634358099647
23747,20889.983539102406
17294,20094.269578251566
44499,45005.30712936332
0,29.698299215723875
0,231.67313613842086
1608,16874.01837188765
26456,23094.630906742615
32215,32085.42622556617
49918,26927.638395047965
6457,6334.131624040429
7059,10079.290961684696
52304,52483.1079662478
7468,31201.61977899248
57547,57629.46246719608
26456,24391.18396025676
3579,27340.11015128449
26456,26149.98169674099
40786,40351.45259921331
14720,14958.016107971976
20450,16619.010531262236
19979,20376.67478635994
60342,59248.68972102795
28326,26342.2571804684
26456,27340.11015128449
60112,29515.277799108153
17410,17065.22108451482
17920,19517.293195018705
0,54.506181376194434
12326,15910.415065369823
18521,20140.168628858097
54840,54907.681515832104
27068,24428.22172012338
51548,51645.39174831828
19021,19055.548846175447
51,706.5731386298706
20278,15838.285497871742
9802,10045.055548858456
43491,29611.53530000617
28796,27372.708498037897
23152,24104.556955473316
29992,30088.094629407442
19846,19729.500690863457
34693,26309.658833715
57527,35225.51280822559
4639,26309.658833715
5786,5671.823580925281
34610,33030.83641553448
54739,54772.796993645
45636,45913.66874815629
44474,44479.97829818527
1008,27372.708498037897
3681,7818.393063963737
59705,59489.1245053478
16366,20060.932863709433
26456,26426.071098639673
51008,50979.01449977122
26456,27372.708498037897
25783,27168.03825195816
23837,24896.33103896396
4830,4977.401468297025
53377,27340.11015128449
29956,27378.857619135353
34238,26309.658833715
12794,12553.700074459133
30469,30789.511504448747
51522,51278.71822534819
28906,26768.59187272045
43173,42872.6144805366
47727,29508.10476526413
41481,16564.267304830915
24194,22097.009263982018
17938,17855.43512806725
22421,15821.126245904155
5361,26309.658833715
26456,27340.11015128449
47730,47407.69574765978
8781,20280.63081312212
58014,57761.8710355605
43973,43748.55509577838
38795,38728.27944734268
43224,43194.34367005608
24501,24047.58533433357
52063,35098.81933416293
28643,24989.057257348388
21941,21226.936701431605
37258,27340.11015128449
14752,14822.591015425014
